URL
https://www.sciencedirect.com/science/article/pii/S0899825698907084
https://www.sciencedirect.com/science/article/pii/S0899825698907096
https://www.sciencedirect.com/science/article/pii/S0899825698907060
https://www.sciencedirect.com/science/article/pii/S0899825699907108
https://www.sciencedirect.com/science/article/pii/S0899825698907047
https://www.sciencedirect.com/science/article/pii/S0899825698907072
https://www.sciencedirect.com/science/article/pii/S0899825699907133
https://www.sciencedirect.com/science/article/pii/S0899825699907157
https://www.sciencedirect.com/science/article/pii/S0899825698907242
https://www.sciencedirect.com/science/article/pii/S0899825699907273
https://www.sciencedirect.com/science/article/pii/S089982569990725X
https://www.sciencedirect.com/science/article/pii/S0899825699907285
https://www.sciencedirect.com/science/article/pii/S0899825699907182
https://www.sciencedirect.com/science/article/pii/S0899825699907169
https://www.sciencedirect.com/science/article/pii/S0899825699907844
https://www.sciencedirect.com/science/article/pii/S0899825699920110
https://www.sciencedirect.com/science/article/pii/S0899825699907340
https://www.sciencedirect.com/science/article/pii/S0899825699907327
https://www.sciencedirect.com/science/article/pii/S0899825699907364
https://www.sciencedirect.com/science/article/pii/S0899825699907418
https://www.sciencedirect.com/science/article/pii/S0899825699907303
https://www.sciencedirect.com/science/article/pii/S0899825699907297
https://www.sciencedirect.com/science/article/pii/S0899825699907352
https://www.sciencedirect.com/science/article/pii/S0899825699907376
https://www.sciencedirect.com/science/article/pii/S0899825699907315
https://www.sciencedirect.com/science/article/pii/S0899825600907929
https://www.sciencedirect.com/science/article/pii/S0899825699907455
https://www.sciencedirect.com/science/article/pii/S0899825699907467
https://www.sciencedirect.com/science/article/pii/S089982569990739X
https://www.sciencedirect.com/science/article/pii/S0899825699907479
https://www.sciencedirect.com/science/article/pii/S0899825699907480
https://www.sciencedirect.com/science/article/pii/S089982569990742X
https://www.sciencedirect.com/science/article/pii/S0899825699907431
https://www.sciencedirect.com/science/article/pii/S0899825699907509
https://www.sciencedirect.com/science/article/pii/S0899825699907443
https://www.sciencedirect.com/science/article/pii/S089982560090798X
https://www.sciencedirect.com/science/article/pii/S0899825600920128
https://www.sciencedirect.com/science/article/pii/S089982569990756X
https://www.sciencedirect.com/science/article/pii/S0899825699907510
https://www.sciencedirect.com/science/article/pii/S0899825699907558
https://www.sciencedirect.com/science/article/pii/S0899825600907577
https://www.sciencedirect.com/science/article/pii/S0899825699907534
https://www.sciencedirect.com/science/article/pii/S0899825699907546
https://www.sciencedirect.com/science/article/pii/S0899825699907583
https://www.sciencedirect.com/science/article/pii/S0899825698907618
https://www.sciencedirect.com/science/article/pii/S0899825699907674
https://www.sciencedirect.com/science/article/pii/S0899825699907686
https://www.sciencedirect.com/science/article/pii/S089982560090811X
https://www.sciencedirect.com/science/article/pii/S0899825600907966
https://www.sciencedirect.com/science/article/pii/S0899825600908108
https://www.sciencedirect.com/science/article/pii/S0899825699907716
https://www.sciencedirect.com/science/article/pii/S0899825698906856
https://www.sciencedirect.com/science/article/pii/S089982569990711X
https://www.sciencedirect.com/science/article/pii/S0899825600908145
https://www.sciencedirect.com/science/article/pii/S089982560092013X
https://www.sciencedirect.com/science/article/pii/S0899825699907650
https://www.sciencedirect.com/science/article/pii/S089982569890759X
https://www.sciencedirect.com/science/article/pii/S0899825699907637
https://www.sciencedirect.com/science/article/pii/S0899825699907728
https://www.sciencedirect.com/science/article/pii/S089982569990773X
https://www.sciencedirect.com/science/article/pii/S0899825699907625
https://www.sciencedirect.com/science/article/pii/S0899825698907667
https://www.sciencedirect.com/science/article/pii/S0899825698907606
https://www.sciencedirect.com/science/article/pii/S0899825699907741
https://www.sciencedirect.com/science/article/pii/S0899825699907698
https://www.sciencedirect.com/science/article/pii/S0899825699907765
https://www.sciencedirect.com/science/article/pii/S0899825699907820
https://www.sciencedirect.com/science/article/pii/S0899825699907790
https://www.sciencedirect.com/science/article/pii/S0899825699907819
https://www.sciencedirect.com/science/article/pii/S0899825699907789
https://www.sciencedirect.com/science/article/pii/S0899825699907807
https://www.sciencedirect.com/science/article/pii/S0899825699907753
https://www.sciencedirect.com/science/article/pii/S0899825699907777
https://www.sciencedirect.com/science/article/pii/S0899825600920141
https://www.sciencedirect.com/science/article/pii/S0899825600907930
https://www.sciencedirect.com/science/article/pii/S0899825699907868
https://www.sciencedirect.com/science/article/pii/S0899825600907954
https://www.sciencedirect.com/science/article/pii/S0899825699907893
https://www.sciencedirect.com/science/article/pii/S0899825600907917
https://www.sciencedirect.com/science/article/pii/S0899825699907832
https://www.sciencedirect.com/science/article/pii/S0899825600907942
https://www.sciencedirect.com/science/article/pii/S0899825699907972
https://www.sciencedirect.com/science/article/pii/S0899825699907856
https://www.sciencedirect.com/science/article/pii/S0899825600908005
https://www.sciencedirect.com/science/article/pii/S0899825600908133
https://www.sciencedirect.com/science/article/pii/S0899825600908042
https://www.sciencedirect.com/science/article/pii/S0899825600908054
https://www.sciencedirect.com/science/article/pii/S0899825699908011
https://www.sciencedirect.com/science/article/pii/S0899825600908078
https://www.sciencedirect.com/science/article/pii/S0899825600908091
https://www.sciencedirect.com/science/article/pii/S0899825600908030
https://www.sciencedirect.com/science/article/pii/S089982560090808X
https://www.sciencedirect.com/science/article/pii/S0899825600920153
https://www.sciencedirect.com/science/article/pii/S0899825601908486
https://www.sciencedirect.com/science/article/pii/S0899825698907497
https://www.sciencedirect.com/science/article/pii/S0899825699907881
https://www.sciencedirect.com/science/article/pii/S0899825698907874
https://www.sciencedirect.com/science/article/pii/S0899825600908352
https://www.sciencedirect.com/science/article/pii/S0899825600907991
https://www.sciencedirect.com/science/article/pii/S089982569990790X
https://www.sciencedirect.com/science/article/pii/S0899825600908339
